id,name,address,city,state,phone,chain
111892,Spellbound LARP and Games,11300 Magnolia Blvd,North Hollywood,CA,8188243034,Independent Card Shop
111893,The Witch's Cottage,5303 Lankershim Blvd,North Hollywood,CA,8182330366,Independent Card Shop
113196,The Game Fortress,1205 Grant Ave,Novato,CA,4158951019,Independent Card Shop
113207,The Collector's Ward,1570 E F St,Oakdale,CA,2093419381,Independent Card Shop
113194,It's Your Move Games and Hobbies,4920 Telegraph Ave,Oakland,CA,5105474386,Independent Card Shop
113198,Oakland United Beerworks,262 2nd St,Oakland,CA,5102518898,Independent Card Shop
112926,S Rank Games,2448 S Vineyard Ave,Ontario,CA,9097731933,Independent Card Shop
112925,The Light,434 N Lemon Ave,Ontario,CA,9099049393,Independent Card Shop
112910,Spellhold Games,1438 E Katella Ave,Orange,CA,6572210854,Independent Card Shop
113162,Bonfire Games,8845 Greenback Ln,Orangevale,CA,2792896758,Independent Card Shop
113158,Gold City Cards,670 Oro Dam Blvd E,Oroville,CA,5306934130,Independent Card Shop
113159,Super Duper Trading Cards,2047 Bird St,Oroville,CA,5307160551,Independent Card Shop
111825,HFH Ventura County ReStore- Oxnard,1850 Eastman Ave,Oxnard,CA,8059812268,Habitat ReStore
111806,HFH of the Coachella Valley ReStore,72680 Dinah Shore Dr #6,Palm Desert,CA,7607703723,Habitat ReStore
111907,Crown City Games,42 E Colorado Blvd,Pasadena,CA,6262986994,Independent Card Shop
111909,Out of the Box Goods,261 E Colorado Blvd STE 208,Pasadena,CA,7074781032,Independent Card Shop
111822,San Gabriel Valley HFH ReStore- Pasadena,32 N Sierra Madre Blvd,Pasadena,CA,6263876900,Habitat ReStore
111828,HFH for San Luis Obispo County ReStore- Paso Robles,844 9th St,Paso Robles,CA,8054340486,Habitat ReStore
113181,Trade Emporium,4405 Century Blvd,Pittsburg,CA,9253500201,Independent Card Shop
113187,Gamers Guild of Pleasant Hill,1928 Contra Costa Blvd,Pleasant Hill,CA,9253327629,Independent Card Shop
113866,Foothill Games,6395 Pony Express Trail,Pollock Pines,CA,5303038023,Independent Card Shop
112918,Game Nights,151 E 2nd St,Pomona,CA,9517723859,Independent Card Shop
112915,Side Quest Games and Accessories LLC,3503 W Temple Ave,Pomona,CA,9094800152,Independent Card Shop
113136,Ditz Hobby & Games,12344 Oak Knoll Rd,Poway,CA,8582536063,Independent Card Shop
113137,Rogue Rivals,13077 Poway Rd,Poway,CA,9512885092,Independent Card Shop
113168,Fort Rock Brewing,12401 Folsom Blvd,Rancho Cordova,CA,9169364616,Independent Card Shop
114243,Board Game Paradise (Redlands),"109 E State St, Suite A",Redlands,CA,9092791722,Independent Card Shop
112928,Copplepot Collectibles,3800 La Sierra Ave,Riverside,CA,9512998767,Independent Card Shop
111807,HFH Riverside ReStore,2180 Iowa Ave,Riverside,CA,9517876754,Habitat ReStore
113155,Great Escape Games - Rocklin,5050 Rocklin Road,Rocklin,CA,9162591797,Independent Card Shop
113153,The One Spot,6508 Lonetree Blvd,Rocklin,CA,9168721338,Independent Card Shop
113213,Harvey Doss Comics & Collectibles,237 Southwest Blvd,Rohnert Park,CA,7076655538,Independent Card Shop
111913,The Game Chest - Promenade on the Peninsula,550 Deep Valley Dr Unit 137,Rolling Hills Estates,CA,3103771193,Independent Card Shop
113157,A-1 Comics - Roseville,818 Sunrise Ave,Roseville,CA,9167838005,Independent Card Shop
113154,AG Card Empire and Collectibles,953 Pleasant Grove Blvd,Roseville,CA,9165872765,Independent Card Shop
113156,Cardsurfer Games,1730 Santa Clara Dr,Roseville,CA,9162428424,Independent Card Shop
111812,Foothills HFH ReStore,8292 Industrial Ave,Roseville,CA,9167978673,Habitat ReStore
113197,Capitol Beer and Tap Room,2222 Fair Oaks Blvd,Sacramento,CA,9169221745,Independent Card Shop
113166,Comic Command Center,3291 Truxel Rd,Sacramento,CA,9163334145,Independent Card Shop
113191,Comics and Collectibles,1904 Fruitridge Rd,Sacramento,CA,9163922467,Independent Card Shop
113161,Game Kastle - Sacramento,5522 Garfield Ave,Sacramento,CA,9168915233,Independent Card Shop
113172,Great Escape Games - Sacramento,1250 Howe Ave,Sacramento,CA,9169270810,Independent Card Shop
111814,HFH of Greater Sacramento ReStore,819 N 10th St,Sacramento,CA,9164401215,Habitat ReStore
113163,Hammerhead Games,5800 Madison Avenue,Sacramento,CA,9162794994,Independent Card Shop
113189,JLA Comics,374 Florin Rd,Sacramento,CA,9168982217,Independent Card Shop
113031,Decked Out Gaming - Salinas,Northridge Dr 1392,Salinas,CA,8316760296,Independent Card Shop
113030,Green Potion Games,1271 N. Davis Rd,Salinas,CA,8312086809,Independent Card Shop
113911,Bullpen,5135 N Blackstone Ave St. 101,San Bernardino,CA,5594361102,Independent Card Shop
113899,Heretic Games,442 San Mateo Ave,San Bruno,CA,6504491388,Independent Card Shop
113882,Merlion Games,628 El Camino Real,San Carlos,CA,4123309499,Independent Card Shop
113134,At Ease Games,8400 Miramar Rd,San Diego,CA,8585494263,Independent Card Shop
113127,Bards & Cards - San Diego,936 5th Ave,San Diego,CA,6199372211,Independent Card Shop
113132,Game Empire - San Diego,5037 Shawline St,San Diego,CA,8585761525,Independent Card Shop
113128,Game Zone - Point Loma,2560 Laning Rd,San Diego,CA,6195356865,Independent Card Shop
113130,GameRave,"3545 Midway Dr
Ste K",San Diego,CA,6192243387,Independent Card Shop
113893,Dogpatch Games,1095 Tennessee St.,San Francisco,CA,4156108590,Independent Card Shop
113892,Game Post,689 3rd Street,San Francisco,CA,4155660700,Independent Card Shop
113895,Gamescape,333 Divisidero St,San Francisco,CA,4156214263,Independent Card Shop
113894,Golden Gate Games,1680 Post St,San Francisco,CA,5108523788,Independent Card Shop
113891,Just For Fun,45 Kearny St,San Francisco,CA,4153747587,Independent Card Shop
113896,The Game Parlour,1342 Irving Street,San Francisco,CA,4156556600,Independent Card Shop
113897,Versus Games,1716 Taraval St,San Francisco,CA,4157420379,Independent Card Shop
111914,Aki Collectibles,432 E Valley Blvd,San Gabriel,CA,5105795317,Independent Card Shop
111915,The Game Cellar,261 S San Gabriel Blvd,San Gabriel,CA,6264064182,Independent Card Shop
113876,Degen Collectibles,2266 Senter Rd,San Jose,CA,6693438841,Independent Card Shop
113878,Game Corner San Jose,1590 Oakland Rd,San Jose,CA,4083202010,Independent Card Shop
113869,Legends Comics and Games - Oakridge DX,925 Blossom Hill Rd STE 1277,San Jose,CA,6694001209,Independent Card Shop
113873,RNG Therapy Card Lounge,3670 Charter Park Dr,San Jose,CA,4084302244,Independent Card Shop
113874,SpaceCat,1415 W San Carlos St,San Jose,CA,4082807257,Independent Card Shop
113877,Tofu's Trading,969 Story Rd,San Jose,CA,3035070962,Independent Card Shop
113898,Angry Goose Games,17705 Hesperian Blvd,San Lorenzo,CA,5109017185,Independent Card Shop
113145,Captain Nemo Games and Comics,563 Higuera St,San Luis Obispo,CA,8055446366,Independent Card Shop
113144,Cosmic Heroes,1340 Taft St,San Luis Obispo,CA,8054391344,Independent Card Shop
111827,HFH for San Luis Obispo County ReStore- San Luis Obispo,2790 Broad Street,San Luis Obispo,CA,8055468699,Habitat ReStore
113885,Gator Games and Hobby,4212 Olympic Ave,San Mateo,CA,6505717529,Independent Card Shop
113886,What's On Second Sports Cards,221 2nd Ave,San Mateo,CA,6503448660,Independent Card Shop
112909,ProjectCCG - Santa Ana,600 S Grand Ave,Santa Ana,CA,7147604123,Independent Card Shop
113875,Fugetsu Japanese Market & Goods,3409 El Camino Real,Santa Clara,CA,4085495973,Independent Card Shop
113870,Illusive Comics & Games,5245 Stevens Creek Blvd,Santa Clara,CA,4089857655,Independent Card Shop
113872,Legends Comics and Games - Valley Fair,2855 Stevens Creek Blvd #1327,Santa Clara,CA,4089309618,Independent Card Shop
113032,Game Santa Cruz,1101 Cedar St,Santa Cruz,CA,8314212881,Independent Card Shop
111908,Gather and Play Cafe,941 - 943 E Main St,Santa Paula,CA,8052297161,Independent Card Shop
111833,HFH of Sonoma County ReStore,1201 Piner Rd #500,Santa Rosa,CA,7075683228,Habitat ReStore
113215,OP Comics & Games,"1901 Cleveland Ave.
Ste A",Santa Rosa,CA,7075462000,Independent Card Shop
113214,The Reserved List,300 B St 1A,Santa Rosa,CA,7073216861,Independent Card Shop
113135,HobbyTown - Santee,9747 Mission Gorge Rd,Santee,CA,6193340030,Independent Card Shop
111831,HFH Monterey Bay ReStore- Monterey,4230 Gigling Rd,Seaside,CA,8312724830,Habitat ReStore
113199,Atrie’s Gaming Center,1954 High St,Selma,CA,9512696343,Independent Card Shop
111824,HFH Ventura County ReStore- Simi Valley,1293-A E Los Angeles Ave,Simi Valley,CA,8055207717,Habitat ReStore
114219,Gold Country Games,14645 Mono Way,Sonora,CA,2094591450,Independent Card Shop
111815,HFH of Tuolumne County ReStore,"14301 Mono Way,Suite A",Sonora,CA,2095339080,Habitat ReStore
111916,The Crimson Guild - South El Monte,9661 Garvey Ave,South El Monte,CA,6264208468,Independent Card Shop
111911,Tweedy Cards and Gaming,4367 Tweedy Blvd,South Gate,CA,3232192369,Independent Card Shop
113854,Tahoe Toys and Treasures,3053 Harrison Ave,South Lake Tahoe,CA,5306003942,Independent Card Shop
113902,Jumping Frog Games,60 Main St.,Sutter Creek,CA,2096603577,Independent Card Shop
113071,Windfall Games,118 E F St,Tehachapi,CA,6617717056,Independent Card Shop
113173,Tier 1 Games,27250 Madison Ave,Temecula,CA,9516948437,Independent Card Shop
111819,HFH of Greater Los Angeles ReStore- Torrance,18600 Crenshaw Blvd.,Torrance,CA,3108185222,Habitat ReStore
111910,Lost Planet,2711 Plaza del Amo,Torrance,CA,4244882400,Independent Card Shop
111906,The Game Chest - Del Amo Fashion Center,21540 Hawthorne Blvd,Torrance,CA,3102144634,Independent Card Shop
113201,Duelers Guild,104 W 11th St,Tracy,CA,2096994105,Independent Card Shop
113210,Turlock Comics,2717 Geer Rd,Turlock,CA,2096208190,Independent Card Shop
112911,Cardboard Games,205 W First St,Tustin,CA,7146067598,Independent Card Shop
112927,Gameology (Upland),916 North Mountain Ave,Upland,CA,9092965001,Independent Card Shop
113934,Dragons Den,9490 Main St,Upper Lake,CA,5415567353,Independent Card Shop
113178,Forgotten Path Games,1919 Peabody Rd,Vacaville,CA,7074749834,Independent Card Shop
111921,Arsenal Comics and Games - Ventura,3431 Telegraph Rd,Ventura,CA,8056200543,Independent Card Shop
114246,Linebreakers,15491 7th St,Victorville,CA,7609518406,Independent Card Shop
111829,HFH of Tulare/Kings Counties ReStore- Visalia,637 S Lovers Ln,Visalia,CA,5597344056,Habitat ReStore
113140,BattleMage Brewing Company,2870 Scott St,Vista,CA,7602166425,Independent Card Shop
111832,HFH Monterey Bay ReStore- Watsonville,555 Main Street,Watsonville,CA,8318244704,Habitat ReStore
111883,BGE's Tabletop,7517 Fallbrook Ave,West Hills,CA,6012070430,Independent Card Shop
113192,Hobby Badger Games,1271 Merkley Ave,West Sacramento,CA,9168224392,Independent Card Shop
113190,Nine8 Comics and Games,2105 Town Center Plaza,West Sacramento,CA,9168224350,Independent Card Shop
111889,The Game Ogre,1145 Lindero Canyon Road,Westlake Village,CA,8188527270,Independent Card Shop
111923,Guildhall - Whittier,6741 Bright Ave,Whittier,CA,5626321445,Independent Card Shop
111918,Campos Card Boutique,529 N Avalon Blvd,Wilmington,CA,4243479015,Independent Card Shop
112913,King's Collectible Cards,19815 Esperanza RD,Yorba Linda,CA,9493435533,Independent Card Shop
113901,Purple Dragon Gaming,309 S Broadway St,Yreka,CA,5306431508,Independent Card Shop
111782,San Luis Valley HFH ReStore,507 Main St.,Alamosa,CO,7195898688,Habitat ReStore
111719,HFH of Metro Denver ReStore- Arvada,"5045 Robb St.,Suite 200",Arvada,CO,3034211908,Habitat ReStore
111714,HFH of Metro Denver ReStore- Aurora,"1640 S Abilene St, Unit H",Aurora,CO,7209046739,Habitat ReStore
113007,Mind Goblin Games,22954 E Smoky Hill Rd,Aurora,CO,7208371692,Independent Card Shop
113004,Savages Collectibles,365 N Telluride St,Aurora,CO,7202701027,Independent Card Shop
111668,Berthoud HFH ReStore,157 Mountain Ave,Berthoud,CO,9705322870,Habitat ReStore
113026,Gamer's Guild,4550 Broadway Suite C3,Boulder,CO,3039976496,Independent Card Shop
113024,Grandmaster Games - Boulder,4800 Baseline Rd. Ste C103,Boulder,CO,3034940302,Independent Card Shop
111718,Flatirons HFH ReStore,6650 W 120th Ave Unit A-1,Broomfield,CO,3034042008,Habitat ReStore
113020,Total Escape Games,6831 W 120th Ave,Broomfield,CO,3034821829,Independent Card Shop
111781,Chaffee County HFH ReStore,27951 Co Rd 319,Buena Vista,CO,7199666004,Habitat ReStore
112761,D20 Play Cafe,301 Main St,Canon City,CO,7192394505,Independent Card Shop
112750,Card Cosmos LLC,4749 N Carefree Cir,Colorado Springs,CO,7193097029,Independent Card Shop
112754,Dice Guys Game Store Downtown,29 E Moreno Ave,Colorado Springs,CO,7196461920,Independent Card Shop
112746,Dungeons and Javas,4420 Austin Bluffs Parkway,Colorado Springs,CO,7193730623,Independent Card Shop
112747,Enchanted Realms Games and Gifts,3525 N Carefree Cir,Colorado Springs,CO,7194182187,Independent Card Shop
112744,Gamer's Haven - Colorado Springs,5681 N Academy Blvd,Colorado Springs,CO,7195319863,Independent Card Shop
112752,Nation Of Cards,5719 Constitution Ave,Colorado Springs,CO,7199995719,Independent Card Shop
112749,One Haven,5956 Stetson Hills Blvd,Colorado Springs,CO,7192176279,Independent Card Shop
111713,Pikes Peak HFH ReStore- Northeast,6250 Tutt Blvd,Colorado Springs,CO,7196670840,Habitat ReStore
112742,The Deck Depot Trading Card Lounge,12245 Voyager Pkwy,Colorado Springs,CO,7196759540,Independent Card Shop
112748,The Dice Guys,2409 W Colorado Ave.,Colorado Springs,CO,7195178272,Independent Card Shop
112743,The Iron Lion,8003 N. Academy Blvd,Colorado Springs,CO,7194247264,Independent Card Shop
112753,Thrashers Bar,230 Pueblo Ave,Colorado Springs,CO,7193082884,Independent Card Shop
112751,Van's Comics Games Cards,2427 N Academy Blvd,Colorado Springs,CO,7198965841,Independent Card Shop
114272,Bitterblossom Games,1423 E Main St,Cortez,CO,9705167680,Independent Card Shop
113006,Card Cosmos - Denver,6700 E Warren Ave,Denver,CO,7196067668,Independent Card Shop
113005,Denver Central Games,"10101 E Hampden Ave
Ste 101/102",Denver,CO,7205154898,Independent Card Shop
111716,HFH of Metro Denver ReStore- Denver,70 Rio Grande Blvd,Denver,CO,3037225863,Habitat ReStore
111717,HFH of Metro Denver ReStore- Littleton,7890 W Quincy,Denver,CO,3034072310,Habitat ReStore
113008,The Wizard's Chest,451 Broadway,Denver,CO,3033214304,Independent Card Shop
111783,HFH of La Plata County ReStore,50 Design Center Road,Durango,CO,9703829931,Habitat ReStore
113009,Level 7 Games - Englewood,123 W Hampden Ave Unit J,Englewood,CO,7205125920,Independent Card Shop
114041,Fabled Collections,459 E Wonderview Ave #D-4,Estes Park,CO,7207390869,Independent Card Shop
111779,Blue Spruce HFH  ReStore,1232 Bergen Pkwy,Evergreen,CO,3036744917,Habitat ReStore
113012,Level 7 Games - Federal Heights,8410 Umatilla St,Federal Heights,CO,7203285438,Independent Card Shop
111664,Fort Collins HFH ReStore,4001 S Taft Hl Rd,Fort Collins,CO,9702239909,Habitat ReStore
114037,Grand Slam - Fort Collins,1119 W Drake Rd,Fort Collins,CO,9702243599,Independent Card Shop
113023,To The Moon Gaming and Gifts,1200 Dexter St,Fort Lupton,CO,7205801750,Independent Card Shop
112755,J and J Games and Hobbies,6324 S Highway 85/87,Fountain,CO,7193922050,Independent Card Shop
111786,HFH of the Roaring Fork Valley ReStore,53 Calaway Court,Glenwood Springs,CO,9709459138,Habitat ReStore
113018,Atomic Games West,1921 Youngfield St,Golden,CO,3032374509,Independent Card Shop
113022,Golden Game Guild,1209 Washington Ave,Golden,CO,7206856875,Independent Card Shop
114200,Board Fox Games,623 Main Street,Grand Junction,CO,9702084071,Independent Card Shop
111785,HFH of Mesa County ReStore,2936 N Ave,Grand Junction,CO,9702630858,Habitat ReStore
114040,BNR Video Games & Collectibles,2700 W 10th St,Greeley,CO,9709784738,Independent Card Shop
111665,Greeley-Weld HFH ReStore,"2080 Greeley Mall Street,D05",Greeley,CO,9703521404,Habitat ReStore
114039,Shuffle and Roll Games,4239 Centerplace Dr,Greeley,CO,9704515673,Independent Card Shop
111787,HFH Vail Valley ReStore,250 Lindbergh Dr,Gypsum,CO,9703281119,Habitat ReStore
113019,Coffee Cat Comics,14500 W Colfax Ave Unit 310,Lakewood,CO,3039278302,Independent Card Shop
113017,Sonfall Games,195 S Union Blvd,Lakewood,CO,7204562038,Independent Card Shop
113015,Alamo Drafthouse Littleton,7301 S Santa Fe Dr,Littleton,CO,7205884107,Independent Card Shop
113013,Enchanted Grounds - Littleton,3615 W Bowles Ave,Littleton,CO,3037950772,Independent Card Shop
113016,Mythic Games (Littleton),8966 W Bowles Ave.,Littleton,CO,3039363660,Independent Card Shop
113011,PlayForge,2420 Main St,Littleton,CO,7203793379,Independent Card Shop
113028,Atomic Goblin Games,1515 Main St Unit 4,Longmont,CO,7206846074,Independent Card Shop
113027,Bits&Bobs Toy Shop,829 Main St,Longmont,CO,7205523376,Independent Card Shop
113029,Games Ahoy! - Longmont,1745 Main St,Longmont,CO,7207278135,Independent Card Shop
111723,HFH of the St. Vrain Valley ReStore,33 S Pratt Parkway,Longmont,CO,3037763334,Habitat ReStore
113025,The Gamer's Nest,1801 Sunset Pl STE D,Longmont,CO,7206800871,Independent Card Shop
111666,Loveland HFH ReStore,5250 N Highway 287,Loveland,CO,9706697343,Habitat ReStore
114038,Wolf's Tale Games,4221 W Eisenhower Blvd,Loveland,CO,9705411309,Independent Card Shop
111784,HFH of the San Juans ReStore,1601 N Townsend Ave,Montrose,CO,9702529303,Habitat ReStore
112745,Valkyrie's Loft Toys and Games,481 W CO-Highway 105,Monument,CO,7193750482,Independent Card Shop
113014,Advantage Games,1010 W 104th Ave,Northglenn,CO,7205986812,Independent Card Shop
112756,Collectormania,19555 E Parker Square Dr,Parker,CO,3037663530,Independent Card Shop
113010,Lovo Games,10158 S Parker Rd,Parker,CO,3032000847,Independent Card Shop
112762,Game Knight Games,1101 S Prairie Ave,Pueblo,CO,7199249450,Independent Card Shop
111715,HFH of Pueblo ReStore,2313 S Prairie Ave,Pueblo,CO,7195430702,Habitat ReStore
114157,Hidden Table Games - Silverthorne,246 Rainbow Dr,Silverthorne,CO,5404549229,Independent Card Shop
111780,Summit HFH ReStore,1291 Blue River Pkwy,Silverthorne,CO,9704237445,Habitat ReStore
113021,Do Gooder Games Cafe,16639 Washington St,Thornton,CO,7204324155,Independent Card Shop
114214,Dragon's Lair Berlin,848 Farmington Ave,Berlin,CT,8603574832,Independent Card Shop
114021,Phantasm Gaming,221 W Main St Unit 6,Branford,CT,2032080318,Independent Card Shop
114078,Akiba Underground,5 Post Office Sq,Clinton,CT,8605524500,Independent Card Shop
114081,Lotus Games - Colchester,199 Old Hartford Rd,Colchester,CT,8607102036,Independent Card Shop
